approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
"NUP107",29914,"NUP107","Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
"NUP133",18016,"NUP133","Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",7,TRUE
"NUP160",18017,"NUP160","Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",5,FALSE
"NUP205",18658,"NUP205","Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",5,FALSE
"NUP37",29929,"NUP37","Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",2,FALSE
"NUP85",8734,"NUP85","Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",7,TRUE
"NUP93",28958,"NUP93","Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
NXF5,8075,NXF5,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1)",3,FALSE
OCRL,8108,OCRL,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Kidneyome_SuperPanel (id=275, version=8.19) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",21,TRUE
OFD1,2567,OFD1,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
OSGEP,18028,OSGEP,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",7,TRUE
OXGR1,4531,OXGR1,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
P3H2,19317,P3H2,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",2,TRUE
PAN2,20074,PAN2,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",3,TRUE
PAX2,8616,PAX2,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",18,TRUE
PBX1,8632,PBX1,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",7,TRUE
PCBD1,8646,PCBD1,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
PDE3A,8778,PDE3A,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
PDE6D,8788,PDE6D,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",7,TRUE
PDIA6,30168,PDIA6,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",7,TRUE
PDSS2,23041,PDSS2,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
PHEX,8918,PHEX,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
PIBF1,23352,PIBF1,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1)",4,FALSE
PKD1,9008,PKD1,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48) | Renal Macrocystic Disease (id=194, version=0.66)",15,TRUE
PKD2,9009,PKD2,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48) | Renal Macrocystic Disease (id=194, version=0.66)",15,TRUE
PKHD1,9016,PKHD1,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48) | Renal Cystic Disease_SuperPanel (id=263, version=1.48) | Renal Macrocystic Disease (id=194, version=0.66)",18,TRUE
PLCE1,17175,PLCE1,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
PLVAP,13635,PLVAP,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1)",2,TRUE
PMM2,9115,PMM2,"Cystic renal disease (id=487, version=7.2) | Proteinuric renal disease (id=106, version=4.1) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48) | Renal Macrocystic Disease (id=194, version=0.66)",14,TRUE
PMS2,9122,PMS2,"Inherited renal cancer (id=521, version=1.24) | Renal cancer pertinent cancer susceptibility (id=154, version=1.2)",2,TRUE
PNMT,9160,PNMT,"Renal superpanel - broad (id=902, version=18.1)",1,FALSE
POC1B,30836,POC1B,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",3,FALSE
PODXL,9171,PODXL,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",7,TRUE
POLE,9177,POLE,"Congenital adrenal hypoplasia (id=145, version=3.6)",1,TRUE
POMC,9201,POMC,"Congenital adrenal hypoplasia (id=145, version=3.6)",1,FALSE
PRDM10,13995,PRDM10,"Inherited renal cancer (id=521, version=1.24)",1,FALSE
PRDM15,13999,PRDM15,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",5,TRUE
PRKCSH,9411,PRKCSH,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48) | Renal Macrocystic Disease (id=194, version=0.66)",11,TRUE
PTEN,9588,PTEN,"Inherited renal cancer (id=521, version=1.24) | Renal cancer pertinent cancer susceptibility (id=154, version=1.2)",2,TRUE
PTGIS,9603,PTGIS,"Renal superpanel - broad (id=902, version=18.1)",1,FALSE
PTH,9606,PTH,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
PTH1R,9608,PTH1R,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
PTPRO,9678,PTPRO,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
RCAN1,3040,RCAN1,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",5,TRUE
REN,9958,REN,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Tubulointerstitial kidney disease (id=548, version=3.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulointerstitial Disease (id=199, version=1.3)",18,TRUE
